Austria, Exposure to risk (period 1x10)     Last modified: 02-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
1947-1949      0       160195.22    168916.42    329111.65 
1947-1949      1       150365.41    157572.46    307937.87 
1947-1949      2       144498.57    150433.21    294931.78 
1947-1949      3       146038.42    150913.37    296951.79 
1947-1949      4       154515.65    159345.97    313861.62 
1947-1949      5       165913.83    171454.11    337367.94 
1947-1949      6       178122.05    184448.19    362570.24 
1947-1949      7       186822.02    193586.34    380408.36 
1947-1949      8       182975.43    189569.62    372545.05 
1947-1949      9       164948.36    170864.03    335812.39 
1947-1949     10       143674.82    148844.46    292519.28 
1947-1949     11       130727.58    135333.41    266060.99 
1947-1949     12       127752.26    132387.82    260140.09 
1947-1949     13       129458.72    135204.21    264662.92 
1947-1949     14       132425.35    140100.83    272526.18 
1947-1949     15       136053.10    145170.39    281223.48 
1947-1949     16       139894.53    149992.83    289887.36 
1947-1949     17       143305.78    153461.68    296767.47 
1947-1949     18       145860.52    154951.26    300811.78 
1947-1949     19       148111.40    154131.81    302243.22 
1947-1949     20       151617.72    151363.98    302981.70 
1947-1949     21       157805.81    147787.88    305593.69 
1947-1949     22       165951.24    144198.16    310149.40 
1947-1949     23       174031.35    141638.85    315670.20 
1947-1949     24       180024.58    140563.73    320588.30 
1947-1949     25       183164.05    140435.38    323599.43 
1947-1949     26       182121.37    138812.85    320934.22 
1947-1949     27       172981.05    131695.05    304676.10 
1947-1949     28       153427.20    117398.59    270825.80 
1947-1949     29       128950.10    100028.14    228978.24 
1947-1949     30       111094.23     87521.81    198616.04 
1947-1949     31       109167.25     86433.42    195600.67 
1947-1949     32       123182.06     97265.47    220447.53 
1947-1949     33       144401.42    114188.05    258589.47 
1947-1949     34       162681.71    129669.24    292350.96 
1947-1949     35       172852.09    139179.52    312031.61 
1947-1949     36       176785.42    143585.03    320370.44 
1947-1949     37       178600.41    145985.51    324585.92 
1947-1949     38       179538.59    147720.33    327258.92 
1947-1949     39       179518.69    148808.20    328326.88 
1947-1949     40       178784.58    149604.62    328389.20 
1947-1949     41       177906.99    151285.58    329192.57 
1947-1949     42       176914.68    153519.40    330434.08 
1947-1949     43       175859.02    155280.16    331139.18 
1947-1949     44       175076.46    156293.49    331369.95 
1947-1949     45       174291.10    156569.83    330860.94 
1947-1949     46       172847.02    155522.17    328369.19 
1947-1949     47       170490.90    152508.50    322999.40 
1947-1949     48       167371.83    147601.03    314972.85 
1947-1949     49       163919.20    141469.92    305389.12 
1947-1949     50       160508.52    135124.29    295632.81 
1947-1949     51       157170.58    128824.30    285994.88 
1947-1949     52       153577.21    122696.05    276273.26 
1947-1949     53       149368.21    116776.07    266144.28 
1947-1949     54       144675.50    111668.98    256344.48 
1947-1949     55       139702.23    107597.95    247300.18 
1947-1949     56       134616.90    103989.40    238606.30 
1947-1949     57       130440.29    100795.87    231236.16 
1947-1949     58       127991.78     98402.93    226394.71 
1947-1949     59       126677.78     96678.91    223356.69 
1947-1949     60       125018.23     94781.19    219799.43 
1947-1949     61       122071.61     92318.98    214390.60 
1947-1949     62       118180.76     89565.12    207745.88 
1947-1949     63       113882.63     86691.99    200574.62 
1947-1949     64       109449.10     83487.03    192936.14 
1947-1949     65       104881.59     79909.35    184790.95 
1947-1949     66       100425.54     76312.40    176737.94 
1947-1949     67        96333.26     72922.87    169256.12 
1947-1949     68        92507.20     69535.96    162043.16 
1947-1949     69        88412.65     65933.49    154346.14 
1947-1949     70        83691.78     62232.54    145924.33 
1947-1949     71        78621.90     58582.34    137204.24 
1947-1949     72        73009.47     54314.26    127323.73 
1947-1949     73        66761.72     49299.71    116061.43 
1947-1949     74        60075.24     43954.52    104029.76 
1947-1949     75        53509.27     39118.24     92627.50 
1947-1949     76        47226.53     34897.68     82124.21 
1947-1949     77        41583.36     30939.14     72522.51 
1947-1949     78        36449.95     26926.45     63376.40 
1947-1949     79        31626.60     22917.56     54544.16 
1947-1949     80        27026.87     19118.78     46145.65 
1947-1949     81        22887.26     15943.15     38830.41 
1947-1949     82        19167.35     13185.14     32352.49 
1947-1949     83        15862.29     10730.82     26593.11 
1947-1949     84        12807.46      8554.90     21362.36 
1947-1949     85        10013.81      6578.25     16592.06 
1947-1949     86         7651.07      4902.68     12553.75 
1947-1949     87         5799.69      3594.59      9394.28 
1947-1949     88         4333.66      2555.57      6889.23 
1947-1949     89         3101.41      1758.21      4859.63 
1947-1949     90         2132.50      1174.51      3307.01 
1947-1949     91         1450.59       743.17      2193.76 
1947-1949     92          999.67       464.95      1464.62 
1947-1949     93          669.98       303.58       973.56 
1947-1949     94          433.74       195.16       628.90 
1947-1949     95          279.91       116.09       396.00 
1947-1949     96          166.69        67.17       233.87 
1947-1949     97           90.29        42.91       133.19 
