Estonia, Exposure to risk (period 1x10)     Last modified: 01-Dec-2014, MPv5 (May07)

   Year      Age       Female          Male         Total
1980-1989     56       106559.10     79734.88    186293.98 
1980-1989     57       105982.91     76089.74    182072.65 
1980-1989     58       104084.35     71625.81    175710.16 
1980-1989     59       100838.82     66672.71    167511.53 
1980-1989     60        96481.78     61433.24    157915.02 
1980-1989     61        91962.37     56607.67    148570.03 
1980-1989     62        86697.49     51305.08    138002.57 
1980-1989     63        81154.52     46183.59    127338.11 
1980-1989     64        76611.93     42772.06    119383.99 
1980-1989     65        73440.41     40669.23    114109.64 
1980-1989     66        70927.74     38937.25    109864.99 
1980-1989     67        68937.70     37499.82    106437.52 
1980-1989     68        67578.32     36357.82    103936.13 
1980-1989     69        67163.46     35261.00    102424.46 
1980-1989     70        67359.01     34328.69    101687.70 
1980-1989     71        67180.53     33137.25    100317.78 
1980-1989     72        67068.33     31976.56     99044.89 
1980-1989     73        67009.76     31061.94     98071.70 
1980-1989     74        65752.20     29498.75     95250.94 
1980-1989     75        63163.46     27308.15     90471.61 
1980-1989     76        59850.30     25092.79     84943.09 
1980-1989     77        56163.29     22810.88     78974.17 
1980-1989     78        52060.45     20320.27     72380.72 
1980-1989     79        47845.12     17910.18     65755.30 
1980-1989     80        43803.10     15637.94     59441.05 
1980-1989     81        39299.52     13429.52     52729.04 
1980-1989     82        34758.40     11334.63     46093.03 
1980-1989     83        30306.46      9361.37     39667.83 
1980-1989     84        26035.69      7658.35     33694.04 
1980-1989     85        21968.71      6141.05     28109.76 
1980-1989     86        18235.31      4812.35     23047.65 
1980-1989     87        14909.60      3688.81     18598.41 
1980-1989     88        12052.74      2820.15     14872.89 
1980-1989     89         9554.01      2168.27     11722.28 
1980-1989     90         7470.26      1618.22      9088.48 
1980-1989     91         5736.08      1190.39      6926.47 
1980-1989     92         4342.80       864.72      5207.51 
1980-1989     93         3211.87       601.44      3813.31 
1980-1989     94         2276.56       415.60      2692.16 
1980-1989     95         1574.46       289.31      1863.76 
1980-1989     96         1072.12       199.25      1271.37 
1980-1989     97          716.58       136.00       852.58 
1980-1989     98          470.03        85.08       555.11 
1980-1989     99          311.77        53.00       364.77 
1980-1989    100          195.17        30.60       225.76 
1980-1989    101          115.64        15.33       130.97 
1980-1989    102           66.29         6.99        73.28 
1980-1989    103           35.06         2.96        38.02 
1980-1989    104           16.24         1.73        17.97 
1980-1989    105            5.67         1.44         7.11 
1980-1989    106            0.81         0.77         1.58 
1980-1989    107            0.00         0.06         0.06 
1980-1989    108            0.00         0.00         0.00 
1980-1989    109            0.00         0.00         0.00 
1980-1989    110+           0.00         0.00         0.00 
1990-1999      0        76025.86     81200.67    157226.54 
1990-1999      1        81151.19     86324.16    167475.35 
1990-1999      2        86570.48     91754.49    178324.97 
