Bulgaria, Death rates (period 1x10)     Last modified: 18-Apr-2012, MPv5 (May07)

   Year      Age       Female       Male         Total
1947-1949      0     0.124021     0.143918     0.134229 
1947-1949      1     0.026026     0.026991     0.026519 
1947-1949      2     0.012229     0.011765     0.011992 
1947-1949      3     0.006430     0.006021     0.006222 
1947-1949      4     0.004579     0.004338     0.004456 
1947-1949      5     0.003253     0.003443     0.003350 
1947-1949      6     0.002560     0.002735     0.002649 
1947-1949      7     0.002257     0.002662     0.002464 
1947-1949      8     0.002023     0.002268     0.002148 
1947-1949      9     0.001738     0.002039     0.001891 
1947-1949     10     0.001708     0.001847     0.001779 
1947-1949     11     0.001672     0.001709     0.001691 
1947-1949     12     0.001875     0.001697     0.001784 
1947-1949     13     0.001939     0.001829     0.001883 
1947-1949     14     0.002203     0.002018     0.002109 
1947-1949     15     0.002594     0.002204     0.002396 
1947-1949     16     0.002942     0.002671     0.002804 
1947-1949     17     0.003707     0.003376     0.003539 
1947-1949     18     0.003786     0.003504     0.003642 
1947-1949     19     0.004403     0.004361     0.004382 
1947-1949     20     0.004795     0.004845     0.004820 
1947-1949     21     0.004234     0.005586     0.004920 
1947-1949     22     0.004680     0.005241     0.004966 
1947-1949     23     0.004570     0.004507     0.004538 
1947-1949     24     0.004261     0.004612     0.004437 
1947-1949     25     0.004266     0.004461     0.004362 
1947-1949     26     0.004068     0.004323     0.004194 
1947-1949     27     0.003942     0.004265     0.004103 
1947-1949     28     0.004209     0.004035     0.004121 
1947-1949     29     0.003719     0.003632     0.003675 
1947-1949     30     0.004042     0.003986     0.004014 
1947-1949     31     0.003772     0.003864     0.003818 
1947-1949     32     0.003853     0.004295     0.004074 
1947-1949     33     0.003340     0.004212     0.003780 
1947-1949     34     0.003563     0.003772     0.003669 
1947-1949     35     0.004014     0.004414     0.004216 
1947-1949     36     0.003436     0.004430     0.003939 
1947-1949     37     0.003821     0.004152     0.003989 
1947-1949     38     0.004069     0.004630     0.004355 
1947-1949     39     0.003808     0.004655     0.004238 
1947-1949     40     0.004281     0.005617     0.004957 
1947-1949     41     0.003888     0.005197     0.004551 
1947-1949     42     0.004381     0.005356     0.004876 
1947-1949     43     0.004433     0.005869     0.005164 
1947-1949     44     0.004342     0.006027     0.005201 
1947-1949     45     0.004873     0.007394     0.006154 
1947-1949     46     0.004655     0.007307     0.005994 
1947-1949     47     0.004871     0.007743     0.006313 
1947-1949     48     0.005524     0.008179     0.006853 
